Bus_Name,Bus_Type,Starting_Time,Ending_Time,Total_Duration,Price,Seats_Available,Ratings,Route_Link,Route_Name
UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,21:40,08:35,10h 55m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - SBD0118,Pink Express AC Seater 2+2,22:40,07:00,08h 20m,955.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - SBD0114,Pink Express AC Seater 2+2,23:30,08:00,08h 30m,955.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - SBD0055,Pink Express AC Seater 2+2,23:30,09:00,09h 30m,955.0,41 Seats available,2.4,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,05:55,09h 10m,799.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),20:45,05:55,09h 10m,799.0,31 Seats available,0.0,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0241,Ordinary Non AC Seater 2+3,04:30,15:49,11h 19m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0161,Ordinary Non AC Seater 2+3,06:00,18:07,12h 07m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0619,Ordinary Non AC Seater 2+3,07:04,19:55,12h 51m,666.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0304,Ordinary Non AC Seater 2+3,07:10,18:04,10h 54m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0361,Ordinary Non AC Seater 2+3,08:00,18:04,10h 04m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0597,Ordinary Non AC Seater 2+3,08:30,20:11,11h 41m,666.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0374,Ordinary Non AC Seater 2+3,08:30,19:45,11h 15m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0071,Janrath AC Seater 2+2,09:02,19:30,10h 28m,955.0,35 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,12:30,23:50,11h 20m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,13:30,00:45,11h 15m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0053,Ordinary Non AC Seater 2+3,14:00,00:45,10h 45m,724.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,00:40,10h 15m,666.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,03:51,11h 51m,697.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,02:45,10h 45m,724.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,02:40,09h 40m,666.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,04:15,11h 15m,698.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,03:15,09h 45m,955.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - KSB0892,Shatabdi AC Seater 2+2,17:35,03:15,09h 40m,955.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,955.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - NCL0322,Ordinary Non AC Seater 2+3,19:45,04:30,08h 45m,695.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,06:45,09h 14m,955.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,07:55,09h 55m,955.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - SBD0092,Janrath AC Seater 2+2,22:30,06:45,08h 15m,955.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,06:45,08h 14m,955.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),21:15,06:50,09h 35m,799.0,29 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:15,06:30,08h 15m,799.0,31 Seats available,0.0,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
RSRTC - 194214,Express Non AC Seater 2+3,17:10,21:30,04h 20m,333.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:35,04:30,02h 55m,296.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:40,05:25,03h 45m,296.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:45,06:20,04h 35m,599.0,13 Seats available,4.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:45,05:15,03h 30m,149.0,10 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),01:50,06:05,04h 15m,166.07,30 Seats available,4.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:35,06:40,04h 05m,267.0,3 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:00,04h 00m,523.0,10 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:05,05:35,03h 30m,149.0,13 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),02:10,05:50,03h 40m,399.0,20 Seats available,3.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:20,05:25,03h 05m,296.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:25,05:45,03h 20m,296.0,18 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:25,05:45,03h 20m,369.0,35 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:30,05:30,03h 00m,440.0,9 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:30,05:35,03h 05m,314.0,14 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater / Sleeper (2+1),02:40,05:40,03h 00m,409.0,12 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),02:50,05:50,03h 00m,400.0,6 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),03:00,06:15,03h 15m,324.0,9 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),03:00,06:00,03h 00m,483.0,13 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:00,06:15,03h 15m,349.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),03:10,06:20,03h 10m,350.0,12 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:05,06:45,03h 40m,308.0,17 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,AC Seater (2+2),03:05,07:00,03h 55m,366.96,16 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:10,06:20,03h 10m,522.0,5 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:10,06:20,03h 10m,281.0,7 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),03:11,06:50,03h 39m,410.0,24 Seats available,4.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Krishna Travels,A/C Seater / Sleeper (2+2),03:30,07:00,03h 30m,499.0,11 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:30,06:25,02h 55m,475.0,22 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:30,07:15,03h 45m,312.0,6 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
VGO BUS,VE A/C Seater / Sleeper (2+1),03:30,07:00,03h 30m,399.0,24 Seats available,3.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:35,07:00,03h 25m,310.0,8 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),03:45,07:10,03h 25m,312.0,18 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),04:00,06:30,02h 30m,400.0,10 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:00,06:45,02h 45m,493.0,13 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:10,07:20,03h 10m,281.0,8 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:15,07:45,03h 30m,149.0,13 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),04:25,08:35,04h 10m,239.29,39 Seats available,4.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),04:30,07:20,02h 50m,499.0,17 Seats available,3.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,07:35,03h 05m,307.0,9 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:55,08:45,03h 50m,400.0,16 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:05,08:30,03h 25m,475.0,16 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,A/C Sleeper (2+1),05:20,09:00,03h 40m,334.82,15 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,A/C Sleeper (2+1),05:50,09:35,03h 45m,315.18,6 Seats available,5.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Hans Travels (I) Private Limited,A/C Sleeper (2+1),06:00,09:30,03h 30m,400.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Sleeper (2+1),07:30,11:35,04h 05m,654.46,7 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),08:00,12:15,04h 15m,284.0,11 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),09:00,13:35,04h 35m,425.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Royal Star Travels,AC Seater (2+2),09:30,14:00,04h 30m,499.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),12:00,16:45,04h 45m,284.0,18 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),12:55,18:10,05h 15m,166.07,33 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),13:00,17:45,04h 45m,284.0,31 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),13:30,19:00,05h 30m,166.07,24 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),14:00,18:45,04h 45m,284.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:30,18:30,04h 00m,488.0,38 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),15:00,19:45,04h 45m,284.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),15:30,20:20,04h 50m,239.29,37 Seats available,4.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),16:00,20:40,04h 40m,284.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),16:30,21:05,04h 35m,284.0,39 Seats available,4.4,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),02:30,06:30,04h 00m,674.0,17 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),17:00,21:35,04h 35m,284.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,AC Seater (2+2),17:00,22:25,05h 25m,166.07,42 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),18:00,22:45,04h 45m,284.0,38 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),19:00,23:45,04h 45m,284.0,41 Seats available,4.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),21:00,01:45,04h 45m,284.0,43 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),22:00,02:45,04h 45m,284.0,39 Seats available,4.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),23:55,04:40,04h 45m,284.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,01:00,05:30,04h 30m,400.0,31 Seats available,2.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
JD Travels (Khajuraho Travels),A/C Seater / Sleeper (2+1),01:30,05:45,04h 15m,499.0,11 Seats available,2.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),02:00,06:30,04h 30m,399.0,22 Seats available,2.4,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.Ltd,Non A/C Seater / Sleeper (2+1),02:15,05:30,03h 15m,350.0,16 Seats available,1.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),02:25,05:30,03h 05m,414.0,17 Seats available,2.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Gola Bus Service,A/C Seater/Sleeper (2+1),02:50,05:50,03h 00m,399.0,21 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,A/C Sleeper (2+1),03:35,07:10,03h 35m,334.82,12 Seats available,2.4,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:00,07:45,03h 45m,489.0,33 Seats available,2.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,07:40,03h 10m,149.0,11 Seats available,2.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),06:00,09:45,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Hans Travels (I) Private Limited,A/C Sleeper (2+1),06:15,09:45,03h 30m,400.0,15 Seats available,2.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),08:00,11:45,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),10:00,13:45,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Ashok tour and Travels,AC Seater (2+2),10:00,15:15,05h 15m,284.76,36 Seats available,1.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Ashok tour and Travels,AC Seater (2+2),11:00,16:15,05h 15m,284.76,36 Seats available,2.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),11:59,15:44,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
RAWAT HOLIDAYS,A/C Seater (2+2),13:00,17:15,04h 15m,399.0,22 Seats available,1.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
AGRA TRAVELSENSE,AC Seater (2+2),13:15,17:15,04h 00m,449.0,31 Seats available,1.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Royal Star Travels,AC Seater (2+2),14:00,18:00,04h 00m,299.0,29 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),14:00,17:45,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Ashok tour and Travels,AC Seater (2+2),14:30,19:45,05h 15m,284.76,36 Seats available,1.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Royal Star Travels,AC Seater (2+2),14:45,18:45,04h 00m,399.0,35 Seats available,1.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
AGRA TRAVELSENSE,AC Seater (2+2),15:30,19:15,03h 45m,449.0,37 Seats available,1.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),16:00,19:45,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
AGRA TRAVELSENSE,AC Seater (2+2),17:30,22:00,04h 30m,500.0,37 Seats available,2.1,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
RAWAT HOLIDAYS,A/C Seater (2+2),17:45,22:00,04h 15m,399.0,21 Seats available,1.4,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),18:00,21:45,03h 45m,450.0,33 Seats available,1.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Ashok tour and Travels,AC Seater (2+2),18:00,23:15,05h 15m,284.76,36 Seats available,2.6,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),01:55,04:40,02h 45m,900.0,48 Seats available,3.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:30,04h 30m,4750.0,2 Seats available,3.7,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Sleeper (2+1),02:10,05:15,03h 05m,512.0,12 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),02:15,05:30,03h 15m,699.0,9 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),02:46,06:15,03h 29m,550.0,34 Seats available,3.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Khajuraho Travels,AC Sleeper (2+1),03:06,06:46,03h 40m,696.0,24 Seats available,3.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),03:45,06:00,02h 15m,1199.0,2 Seats available,4.2,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
